wallet_address,timestamp,is_fraud,fraud_type
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:26:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:26:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:26:23,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:26:23,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:25:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:25:11,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:24:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:24:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:24:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:24:11,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:24:11,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:24:11,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:23:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:23:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:23:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:23:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:23:47,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:23:23,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:23:11,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:22:59,1,wash_trading
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:22:47,1,wash_trading
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:35:11,0,normal
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:33:23,0,normal
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:33:23,0,normal
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:27:59,0,normal
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:26:47,0,normal
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:26:47,0,normal
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:35:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:35:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:34:59,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:34:59,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:34:59,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:34:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:34:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:59,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:59,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:59,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:59,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:35,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:35,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:23,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:32:35,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:31:35,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:29:23,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:29:23,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:26:23,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:26:23,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:25:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:25:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:25:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:23:11,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:22:47,1,wash_trading
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:22:47,1,wash_trading
0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,2025-08-13 17:35:11,0,normal
0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,2025-08-13 17:34:23,0,normal
0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,2025-08-13 17:33:47,0,normal
0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,2025-08-13 17:27:23,0,normal
0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,2025-08-13 17:25:47,0,normal
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:35:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:35:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:34:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:31:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:30:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:29:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:28:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:27:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:26:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:25:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:24:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:24:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:24:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:24:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:24:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:24:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:24:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:59,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:47,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:35,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:23,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:23:11,1,wash_trading
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:22:47,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:35:11,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:35:11,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:59,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:59,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:59,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:59,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:59,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:47,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:23,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:23,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:23,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:23,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:23,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:23,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:23,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:11,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:11,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:34:11,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:59,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:47,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:47,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1,wash_trading
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1,wash_trading
