wallet_address,timestamp,amount,token_pair
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:33:59,25.29621517180082,QNT/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:59,111.48310607191956,RNDR/WETH
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:33:59,13815.0,SHRAP/WETH
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:33:59,0.6745938939339619,LINK/USDT
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:59,3397799.8393745357,WCM/WETH
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:59,20000000.0,ETHX/WETH
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:33:59,0.19301774147854803,WETH/Block
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:59,203938.71003258298,BPEP/WETH
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:33:59,17198520169.521183,SHIRO/WETH
0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,2025-08-13 17:33:59,16465666.71328278,ETHX/WETH
0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,2025-08-13 17:33:47,19289553.381904073,ETHX/WETH
0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,2025-08-13 17:33:47,11423483.84677251,ETHX/WETH
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:33:47,2.991,WETH/USDT
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:33:47,1056.0,SHFL/USDC
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:47,30200.004045,USDC/USDT
0x7d0ccaa3fac1e5a943c5168b6ced828691b46b36,2025-08-13 17:33:47,0.495625,WETH/USDT
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:33:47,2716.56840520063,CPOOL/WETH
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:33:47,0.12286284761911895,WETH/REKT
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:33:47,7080.0471,USDC/WETH
0xa69babef1ca67a37ffaf7a485dfff3382056e78c,2025-08-13 17:33:47,3.282391181731859,PAXG/USDC
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:33:47,0.01714867289531967,WETH/XPR
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:47,2278.542948656184,IN/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:33:35,4427.423460916919,DOLO/USDC
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,16837.225483,USDC/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,11236.71867379234,LDO/WETH
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:33:35,0.038881756144913314,WETH/PLU
0xfbd4cdb413e45a52e2c8312f670e9ce67e794c37,2025-08-13 17:33:35,9604.94248,USDC/WETH
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,809.3778561697202,GPU/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:33:35,54.97220863111727,CPOOL/WETH
0x8189afcc5b73dc90600fee92e5267aff1d192884,2025-08-13 17:33:35,2992.5,USDC/USDT
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0x2905d7e4d048d29954f81b02171dd313f457a4a4,2025-08-13 17:33:35,298.399187,USDC/WETH
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:33:35,275.33500551354865,CPOOL/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0x6e4141d33021b52c91c28608403db4a0ffb50ec6,2025-08-13 17:33:35,918.2163307200124,FET/WETH
0x6e4141d33021b52c91c28608403db4a0ffb50ec6,2025-08-13 17:33:35,677.909285,USDC/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,1751.0404148313723,IN/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:35,20000000.0,ETHX/WETH
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:35,0.252494870675653,GEC/WETH
0x2905d7e4d048d29954f81b02171dd313f457a4a4,2025-08-13 17:33:23,3262.270301,USDC/WETH
0x2905d7e4d048d29954f81b02171dd313f457a4a4,2025-08-13 17:33:23,10.0,AAVE/WETH
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:23,0.30049111462975614,GEC/WETH
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:23,5040.02498100037,ENA/sENA
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:33:23,102405.13270205114,APU/WETH
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:33:23,45739.663824,USDC/WETH
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:33:23,12941.960289,USDC/WETH
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:33:23,5755.412572,USDC/WETH
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:33:23,45752.081054,USDC/WETH
0x6a000f20005980200259b80c5102003040001068,2025-08-13 17:33:23,9900.0,USDC/WETH
0x51c72848c68a965f66fa7a88855f9f7784502a7f,2025-08-13 17:33:23,4.896816931495565,WETH/USDT
0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2025-08-13 17:33:23,1086895.770400204,DOK/WETH
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:33:23,2360959.7244607997,GEEKS/WETH
0x9c9a6973cc4573eaee986b7470097a8e932b9ec6,2025-08-13 17:33:23,24970.60811027,wQUIL/WETH
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:33:23,0.05815371802225176,WETH/EUL
0xc46fcd651bd6ac11255886feabdcebd58b870c86,2025-08-13 17:33:23,90650.323974441,BOSSBURGER/WETH
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:33:23,47.0,USD1/WETH
0x90ecf3d15129e4ef4c106b16bdf9e7e9110102ee,2025-08-13 17:33:23,28502.307607,USDC/WETH
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:33:23,0.002512241361262634,WETH/AXGT
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:33:23,5.955529435585959,GEC/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:33:23,44367143.42722033,ETHX/WETH
0x2905d7e4d048d29954f81b02171dd313f457a4a4,2025-08-13 17:33:11,1.0470096769076198,WETH/USDT
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:33:11,11013.198074775011,IN/WETH
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:32:59,26040.909829081153,BPEP/WETH
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:32:59,378.23957873617326,RLUSD/USDC
0xa69babef1ca67a37ffaf7a485dfff3382056e78c,2025-08-13 17:32:59,12163.33534,USDC/WETH
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:32:59,5339.226086967617,IN/WETH
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:32:59,5339.224462634659,IN/WETH
0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,2025-08-13 17:32:59,3956331.8045810587,GEEKS/WETH
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:32:59,0.013962521517119872,WETH/ANYONE
0x1111111254eeb25477b68fb85ed929f73a960582,2025-08-13 17:32:59,1926.7810920949617,ATH/WETH
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:32:59,22620.371674362028,IN/WETH
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:59,3357031.25,AMINO/WETH
0x7d0ccaa3fac1e5a943c5168b6ced828691b46b36,2025-08-13 17:32:59,468.455587,USDC/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:32:59,7751.348701362822,IN/WETH
0xa69babef1ca67a37ffaf7a485dfff3382056e78c,2025-08-13 17:32:59,3.1596271955949224,WETH/USDT
0xa69babef1ca67a37ffaf7a485dfff3382056e78c,2025-08-13 17:32:59,3.2672122836467214,WETH/USDT
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:32:59,4.165866847476458,WETH/USDT
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:32:59,13113.607098,USDC/WETH
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:32:59,39.56967078857245,eUSDe/USDC
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:32:59,1996.730655,USDT/USDf
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:32:59,1997.2719443874514,DAI/USDT
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:32:59,13986.693964809441,IN/WETH
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:32:47,0.006372245355480752,WETH/BERRY
0x6e4141d33021b52c91c28608403db4a0ffb50ec6,2025-08-13 17:32:47,336.8463222332966,LINK/AAVE
0x2905d7e4d048d29954f81b02171dd313f457a4a4,2025-08-13 17:32:47,0.20941389492922233,WETH/USDT
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:32:47,929022.2825530092,WCM/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:32:47,0.0036389796,WETH/BTCBULL
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:32:47,66.828092,USDC/WETH
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:32:47,226028.40633129052,GEEKS/WETH
0x111111125421ca6dc452d289314280a0f8842a65,2025-08-13 17:32:47,24.0,WAAC/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:32:47,0.3035078207787916,WETH/USDT
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:47,278.3174928691131,PRIME/WETH
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:35,1121992.8161504827,NEKO/WETH
0xa69babef1ca67a37ffaf7a485dfff3382056e78c,2025-08-13 17:32:35,2.338136458825043,WETH/USDT
0xfbd4cdb413e45a52e2c8312f670e9ce67e794c37,2025-08-13 17:32:35,2092.3951047712844,MAVIA/WETH
0x1631cc3d0513f7bcd0da584106825443b7911060,2025-08-13 17:32:35,4000000.0,PEPE/USDC
0x111111125421ca6dc452d289314280a0f8842a65,2025-08-13 17:32:35,3345.598679617029,ZERO/WETH
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:32:35,9454.011011,USDC/WETH
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:32:35,2962500.8785396586,GEEKS/WETH
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:32:35,12724343.336988954,SWOL/WETH
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:32:35,10.639181,USDC/cbBTC
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,2025-08-13 17:32:35,13204399.212965246,WCM/WETH
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:32:35,309122.1530428679,GEEKS/WETH
0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,2025-08-13 17:32:35,110.264688,USDC/WETH
0x2e1dee213ba8d7af0934c49a23187babeaca8764,2025-08-13 17:32:35,8029.372853,$NTMPI/WETH
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:32:35,2626.518626089693,MAVIA/WETH
0x5141b82f5ffda4c6fe1e372978f1c5427640a190,2025-08-13 17:32:23,1.8511418143494627,WETH/INJ
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:32:23,0.001967016,WETH/SOLX
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2025-08-13 17:32:23,10820.677501003678,IN/WETH
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:23,0.7456384513332508,GEC/WETH
0xfd0b31d2e955fa55e3fa641fe90e08b677188d35,2025-08-13 17:32:23,120939.37349583107,ENA/sENA
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:32:23,14333.163857065081,IN/WETH
0x111111125421ca6dc452d289314280a0f8842a65,2025-08-13 17:32:23,1432.8592633306953,PEAS/DAI
0x111111125421ca6dc452d289314280a0f8842a65,2025-08-13 17:32:23,524.3648671924186,PEAS/WETH
0xe592427a0aece92de3edee1f18e0157c05861564,2025-08-13 17:32:23,377701326274.7518,KIZUNA/WETH
0x1f2f10d1c40777ae1da742455c65828ff36df387,2025-08-13 17:32:23,14333.165479554971,IN/WETH
0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2025-08-13 17:32:23,0.01675424864304089,WETH/XPR
0x0b570b66cf3b5eab1fd10c89230cad58aa2fcb59,2025-08-13 17:32:23,1.1613724858566825,WETH/USDT
